31.2	21.2
31.4	24.7
31.6	29.4
31.8	34.5
32	35.7
32.2	33
32.4	30.8
32.6	28
32.8	24.2
33	22.7
33.2	26.7
33.4	28.6
33.6	32
33.8	34
34	34.5
34.2	32.6
34.4	32.1
34.6	28.9
34.8	24.7
35	23.3
35.2	22.9
35.4	25.5
35.6	30.4
35.8	32.9
36	34.5
36.2	33.4
36.4	32.1
36.6	29.6
36.8	26.3
37	22
37.2	24.3
37.4	28.8
37.6	32.1
37.8	35.3
38	33.6
38.2	32.6
38.4	30.2
38.6	26.7
38.8	23.3
39	23.5
39.2	25.1
39.4	28
39.6	32
39.8	33.8
40	35.5
40.2	34
40.4	32.1
40.6	27.1
40.8	22.7
41	23.5
41.2	26.3
41.4	29
41.6	33
41.8	34.7
42	33
42.2	30.4
42.4	28
42.6	25.5
42.8	24.3
43	25.7
43.2	26.3
43.4	27.8
43.6	32.6
43.8	34.5
44	33.8
44.2	32.8
44.4	30.8
44.6	28.1
44.8	24.9
45	22.7
45.2	23.5
45.4	28.6
45.6	32.6
45.8	34.7
46	33.6
46.2	32.1
46.4	28.1
46.6	25.9
46.8	22.7
47	24.3
47.2	27.3
47.4	30.3
47.6	34.5
47.8	34
48	33
48.2	32.1
48.4	29.4
48.6	24.7
48.8	23.3
49	24.3
49.2	25.9
49.4	28.8
49.6	32.1
49.8	32.8
50	33.6
50.2	32.8
50.4	28.8
50.6	24.3
50.8	23.3
51	26.3
51.2	28.2
51.4	32.6
51.6	34.8
51.8	33
52	32.1
52.2	29.6
52.4	27.3
52.6	25.5
52.8	24.7
53	24.7
53.2	25.1
53.4	29.4
53.6	34
53.8	34
54	33.6
54.2	32.6
54.4	28.1
54.6	25.1
54.8	23.5
55	23.6
55.2	27.8
55.4	32.6
55.6	34.9
55.8	34.7
56	32.1
56.2	28.9
56.4	25.1
56.6	22.7
56.8	23.6
57	25.1
57.2	27.9
57.4	32.6
57.6	34.9
57.8	34
58	32.6
58.2	32.2
58.4	27.1
58.6	24.1
58.8	24.9
59	25.5
59.2	27.9
59.4	32.1
59.6	33.6
59.8	33.8
60	32.1
60.2	27.9
60.4	24.3
60.6	24.3
60.8	24.9
61	26.5
61.2	29.7
61.4	32.9
61.6	34.7
61.8	33.6
62	32.6
62.2	29.4
62.4	26.7
62.6	24.9
62.8	24.7
63	23.6
63.2	27.3
63.4	32.1
63.6	34.5
63.8	34
64	32.1
64.2	28.2
64.4	22.8
64.6	22.7
64.8	25.1
65	29
65.2	33
65.4	34.7
65.6	32.6
65.8	32.6
66	32.1
66.2	29
66.4	24.9
66.6	22.1
66.8	24.3
67	26.7
67.2	32
67.4	33.6
67.6	33.4
67.8	32.6
68	30.8
68.2	28.6
68.4	24.3
68.6	24.7
68.8	25.5
69	28.2
69.2	32.1
69.4	33.4
69.6	33.8
69.8	32.6
70	29.6
70.2	25.9
70.4	23.6
70.6	23.7
70.8	25.1
71	27.3
71.2	32.2
71.4	34
71.6	34.7
71.8	33.4
72	32.2
72.2	27.1
72.4	24.1
72.6	25.5
72.8	25.9
73	27.9
73.2	32.1
73.4	33.8
73.6	34
73.8	32.1
74	28.2
74.2	24.3
74.4	24.3
74.6	24.9
74.8	25.9
75	29.4
75.2	33.4
75.4	34.5
75.6	33.4
75.8	32.1
76	29.6
76.2	26.5
76.4	24.3
76.6	25.5
76.8	26.7
77	28.9
77.2	32.2
77.4	32.1
77.6	32.8
77.8	32.6
78	28.6
78.2	24.3
78.4	23.4
78.6	26.3
78.8	28.1
79	29.8
79.2	32.8
79.4	34
79.6	34.5
79.8	32.8
80	28.2
80.2	24.1
80.4	22.8
80.6	24.3
80.8	26.7
81	29.7
81.2	33.4
81.4	33.6
81.6	32.8
81.8	32
82	28.2
82.2	24.7
82.4	23.7
82.6	25.9
82.8	28.1
83	32.1
83.2	34.5
83.4	33.4
83.6	33
83.8	32.1
84	27.8
84.2	23.6
84.4	22
84.6	25.1
84.8	27.3
85	32.6
85.2	33.6
85.4	32.9
85.6	32.8
85.8	32
86	27.8
86.2	25.5
86.4	24.7
86.6	25.7
86.8	28.1
87	32.6
87.2	33.6
87.4	32.8
87.6	32.1
87.8	29.6
88	27.1
88.2	23.6
88.4	23.7
88.6	25.1
88.8	28.1
89	32.8
89.2	33.6
89.4	34
89.6	33.4
89.8	30.3
90	26.5
90.2	23.5
90.4	24.1
90.6	27.1
90.8	32
91	33.4
91.2	33.4
91.4	32.2
91.6	29.8
91.8	28.1
92	25.7
92.2	24.7
92.4	24.7
92.6	26.3
92.8	30.3
93	33.4
93.2	34.7
93.4	33.6
93.6	32.1
93.8	29.4
94	25.1
94.2	23.6
94.4	24.1
94.6	26.7
94.8	30.4
95	32.6
95.2	32.9
95.4	32.6
95.6	30.8
95.8	28.1
96	24.9
96.2	23.6
96.4	25.9
96.6	27.3
96.8	32.1
97	34.7
97.2	33.8
97.4	32.6
97.6	32.1
97.8	28.6
98	25.1
98.2	23.5
98.4	23.5
98.6	25.9
98.8	32.2
99	32.9
99.2	34
99.4	32.1
99.6	30.2
99.8	28
100	25.1
100.2	24.2
100.4	25.7
100.6	29.8
100.8	34
101	34
101.2	32.2
101.4	30.2
101.6	29.7
101.8	28.6
102	25.1
102.2	24.1
102.4	25.1
102.6	28
102.8	32.1
103	33
103.2	33
103.4	32.8
103.6	32.1
103.8	27.3
104	23.6
104.2	24.3
104.4	26.7
104.6	30.3
104.8	33.6
105	33.4
105.2	32.1
105.4	29.7
105.6	28.8
105.8	25.7
106	25.5
106.2	24.3
106.4	25.1
106.6	29
106.8	32.9
107	34.8
107.2	33.8
107.4	32.6
107.6	29.4
107.8	26.3
108	24.7
108.2	24.3
108.4	25.5
108.6	29.7
108.8	33.8
109	33.8
109.2	32.6
109.4	29.6
109.6	26.7
109.8	25.1
110	25.5
110.2	26.3
110.4	27.3
110.6	30.4
110.8	33
111	33.6
111.2	32.9
111.4	32.1
111.6	28.8
111.8	25.1
112	24.7
112.2	24.7
112.4	25.9
112.6	29.4
112.8	32.6
113	34
113.2	32.9
113.4	30.4
113.6	26.5
113.8	23.6
114	25.1
114.2	27.1
114.4	29
114.6	32.6
114.8	33.4
115	32.9
115.2	32.6
115.4	29.7
115.6	26.7
115.8	25.1
116	25.1
116.2	24.9
116.4	25.9
116.6	32
116.8	33.4
117	33.8
117.2	32.1
117.4	28.9
117.6	26.7
117.8	24.7
118	25.5
118.2	27.1
118.4	29.4
118.6	33
118.8	34
119	32.8
119.2	30.2
119.4	28.2
119.6	26.7
119.8	24.9
120	23.6
120.2	25.1
120.4	29
120.6	33
120.8	32.9
121	32.9
121.2	32.6
121.4	30.4
121.6	27.1
121.8	24.3
122	23.6
122.2	25.5
122.4	29.6
122.6	33
122.8	34.5
123	32.9
123.2	32.1
123.4	25.7
123.6	23.7
123.8	25.1
124	26.7
124.2	27.1
124.4	29.4
124.6	32.8
124.8	34.5
125	33.8
125.2	32
125.4	28.2
125.6	26.5
125.8	25.9
126	25.1
126.2	25.7
126.4	29.6
126.6	32.1
126.8	33.8
127	32.8
127.2	29.4
127.4	26.5
127.6	25.1
127.8	25.7
128	26.3
128.2	29
128.4	32.2
128.6	33
128.8	33.4
129	32.6
129.2	30.8
129.4	27.8
129.6	25.1
129.8	24.3
130	25.1
130.2	27.8
130.4	32.6
130.6	32.6
130.8	32.6
131	32.6
131.2	30.3
131.4	27.3
131.6	24.3
131.8	24.7
132	26.7
132.2	29.6
132.4	33
132.6	33.6
132.8	33.6
133	32.1
133.2	27.3
133.4	25.7
133.6	24.7
133.8	24.7
134	25.9
134.2	28.1
134.4	32.1
134.6	32.8
134.8	32.8
135	32.1
135.2	32
135.4	28
135.6	25.5
135.8	24.3
136	25.9
136.2	29.8
136.4	33.4
136.6	33.4
136.8	32.6
137	30.3
137.2	28.7
137.4	25.9
137.6	23.6
137.8	24.7
138	25.9
138.2	30.4
138.4	33
138.6	32.9
138.8	33
139	32.2
139.2	29.6
139.4	26.5
139.6	25.1
139.8	25.1
140	26.7
140.2	29.6
140.4	32.1
140.6	33.4
140.8	32.1
141	29.6
141.2	26.7
141.4	24.7
141.6	25.9
141.8	25.9
142	28
142.2	32
142.4	32.8
142.6	33.8
142.8	32.9
143	30.4
143.2	28
143.4	25.5
143.6	25.1
143.8	25.7
144	27.8
144.2	30.3
144.4	33
144.6	32.6
144.8	32.1
145	29.6
145.2	27.3
145.4	26.3
145.6	24.7
145.8	25.1
146	28.8
146.2	32.1
146.4	34
146.6	33.4
146.8	32.1
147	30.4
147.2	26.7
147.4	24.7
147.6	24.9
147.8	25.5
148	27.8
148.2	32.1
148.4	33
148.6	32.9
148.8	32.6
149	29
149.2	26.3
149.4	25.1
149.6	26.3
149.8	27.3
150	30.2
150.2	32.6
150.4	32.8
150.6	32.8
150.8	32.6
151	28.6
151.2	25.1
151.4	25.1
151.6	25.1
151.8	25.5
152	29.4
152.2	32.1
152.4	33.6
152.6	33
152.8	32.1
153	29
153.2	26.7
153.4	26.3
153.6	25.9
153.8	27.1
154	30.8
154.2	32.1
154.4	32.8
154.6	32.1
154.8	29.8
155	28.1
155.2	25.1
155.4	25.1
155.6	25.9
155.8	26.5
156	30.3
156.2	33.4
156.4	34
156.6	33.6
156.8	32.2
157	26.7
157.2	25.1
157.4	25.7
157.6	26.7
157.8	28.2
158	30.4
158.2	32.8
158.4	33.4
158.6	32.1
158.8	28.8
159	25.5
159.2	25.1
159.4	27.1
159.6	27.3
159.8	27.3
160	30.8
160.2	34
160.4	33.6
160.6	32.6
160.8	29.6
161	27.1
161.2	26.3
161.4	24.9
161.6	24.9
161.8	26.7
162	32.6
162.2	33.6
162.4	32.9
162.6	32.1
162.8	28.8
163	26.7
163.2	25.7
163.4	26.5
163.6	27.1
163.8	29.6
164	32.1
164.2	32.8
164.4	32.8
164.6	32.6
164.8	30.2
165	26.5
165.2	24.3
165.4	24.7
165.6	25.9
165.8	29
166	32.6
166.2	32.1
166.4	33.8
166.6	32.1
166.8	28.1
167	25.9
167.2	25.1
167.4	26.7
167.6	28.8
167.8	30.3
168	32.1
168.2	32.1
168.4	32.1
168.6	30.4
168.8	28
169	25.9
169.2	25.5
169.4	25.9
169.6	25.9
169.8	29.7
170	32.8
170.2	33.6
170.4	33
170.6	30.8
170.8	28.6
171	26.7
171.2	25.7
171.4	25.1
171.6	27.1
171.8	30.8
172	33.8
172.2	33.4
172.4	32.1
172.6	29.4
172.8	26.9
173	25.5
173.2	25.9
173.4	25.9
173.6	28.1
173.8	32.2
174	33
174.2	33
174.4	32.8
174.6	32.1
174.8	28.1
175	25.1
175.2	24.3
175.4	25.5
175.6	28.1
175.8	32.2
176	32.6
176.2	32.6
176.4	32.1
176.6	28.5
176.8	25.5
177	25.7
177.2	26.7
177.4	28
177.6	28.9
177.8	32
178	32.6
178.2	32.9
178.4	32.1
178.6	29.7
178.8	27.3
179	25.7
179.2	24.7
179.4	25.9
179.6	28.2
179.8	32.6
180	32.9
180.2	33
180.4	32.6
180.6	28.7
180.8	25.9
181	25.5
181.2	25.9
181.4	28
181.6	32.2
181.8	32.6
182	32.8
182.2	32.1
182.4	30.4
182.6	28.1
182.8	26.3
183	24.7
183.2	25.5
183.4	26.7
183.6	30.2
183.8	32.8
184	32.6
184.2	32.1
184.4	32.2
184.6	28.6
184.8	26.5
185	25.1
185.2	25.5
185.4	28
185.6	32.1
185.8	33.4
186	33
186.2	32.6
186.4	28.9
186.6	26.5
186.8	25.9
187	25.9
187.2	26.5
187.4	26.7
187.6	29.8
187.8	32.1
188	33.8
188.2	33
188.4	32
188.6	27.3
188.8	25.9
189	26.3
189.2	25.7
189.4	27.7
189.6	30.8
189.8	32.9
190	32.9
190.2	32.1
190.4	28.1
190.6	25.9
190.8	25.9
191	25.5
191.2	27.1
191.4	29.6
191.6	32.1
191.8	32.6
192	32.8
192.2	32.1
192.4	30.2
192.6	26.7
192.8	25.9
193	25.9
193.2	26.7
193.4	28.1
193.6	30.3
193.8	32.1
194	32.6
194.2	32.6
194.4	28.1
194.6	25.9
194.8	25.9
195	27.3
195.2	28.1
195.4	29.6
195.6	32.1
195.8	32.9
196	33.4
196.2	30.8
196.4	27.3
196.6	25.9
196.8	26.3
197	25.7
197.2	26.5
197.4	29
197.6	30.8
197.8	32.9
198	32.9
198.2	32.2
198.4	28.1
198.6	25.5
198.8	25.7
199	26.7
199.2	27.8
199.4	30.3
199.6	32.9
199.8	32.9
200	32.1
200.2	29.8
200.4	26.9
200.6	25.9
200.8	25.9
201	25.5
201.2	26.9
201.4	29.8
201.6	32.6
201.8	32.9
202	32.1
202.2	30.4
202.4	28.6
202.6	26.7
202.8	26.7
203	27.1
203.2	28.2
203.4	30.4
203.6	32.6
203.8	32.6
204	32.6
204.2	30.2
204.4	26.7
204.6	24.7
204.8	25.5
205	26.7
205.2	28.2
205.4	30.8
205.6	32.1
205.8	33.8
206	32.6
206.2	29.6
206.4	26.5
206.6	25.9
206.8	26.3
207	26.7
207.2	28.6
207.4	30.8
207.6	32.6
207.8	32.1
208	32.2
208.2	28.8
208.4	25.9
208.6	24.9
208.8	25.5
209	27.8
209.2	29.7
209.4	32.6
209.6	32.9
209.8	32.1
210	32.1
210.2	28.8
210.4	25.9
210.6	25.1
210.8	25.9
211	27.3
211.2	29
211.4	30.8
211.6	32.1
211.8	33
212	32.2
212.2	28
212.4	25.7
212.6	25.7
212.8	27.1
213	28.1
213.2	29.6
213.4	32.1
213.6	32.9
213.8	32.8
214	30.8
214.2	27.9
214.4	25.7
214.6	25.5
214.8	25.1
215	27.1
215.2	30.2
215.4	32.1
215.6	33
215.8	32.1
216	29.7
216.2	28.2
216.4	26.3
216.6	25.7
216.8	27.3
217	29.4
217.2	32.2
217.4	32.6
217.6	32.1
217.8	32.2
218	29.4
218.2	27.3
218.4	25.9
218.6	25.5
218.8	26.3
219	28.1
219.2	30.8
219.4	32.6
219.6	32.1
219.8	32.1
220	30.2
220.2	27.3
220.4	25.9
220.6	26.3
220.8	27.3
221	28.9
221.2	30.8
221.4	32.6
221.6	32.1
221.8	30.8
222	28.6
222.2	25.9
222.4	25.5
222.6	25.9
222.8	26.7
223	28.9
223.2	32.1
223.4	32.8
223.6	32.9
223.8	32.6
224	29.6
224.2	26.7
224.4	25.5
224.6	25.1
224.8	27.3
225	29.6
225.2	32.6
225.4	32.6
225.6	32.1
225.8	30.2
226	27.7
226.2	26.5
226.4	27.1
226.6	26.7
226.8	27.3
227	29.6
227.2	32.6
227.4	32.6
227.6	32.6
227.8	32.1
228	29
228.2	25.9
228.4	25.1
228.6	25.1
228.8	27.3
229	29.7
229.2	32.2
229.4	32.1
229.6	32.1
229.8	32.2
230	28.2
230.2	25.9
230.4	25.9
230.6	27.3
230.8	29
231	30.4
231.2	32.6
231.4	32.6
231.6	32.1
231.8	29.7
232	27.3
232.2	26.3
232.4	25.9
232.6	25.9
232.8	26.7
233	30.4
233.2	32.8
233.4	33.4
233.6	32.2
233.8	29.4
234	27.3
234.2	27.1
234.4	26.7
234.6	26.7
234.8	28.6
235	32.6
235.2	32.1
235.4	32.1
235.6	30.4
235.8	28.6
236	26.7
236.2	26.3
236.4	26.3
236.6	27.1
236.8	27.8
237	32
237.2	32.8
237.4	32.9
237.6	32.1
237.8	29.7
238	27.1
238.2	25.1
238.4	25.7
238.6	27.3
238.8	29.4
239	32.1
239.2	32.1
239.4	32.8
239.6	30.8
239.8	28
240	25.9
240.2	25.5
240.4	26.7
240.6	27.7
240.8	28.9
241	32.1
241.2	32.9
241.4	32.9
241.6	32.2
241.8	28.5
242	25.9
242.2	25.7
242.4	26.5
242.6	27.3
242.8	28.8
243	32.1
243.2	32.8
243.4	32.1
243.6	30.2
243.8	27.1
244	25.9
244.2	26.7
244.4	27.3
244.6	28.9
244.8	30.3
245	32.6
245.2	32.6
245.4	32.6
245.6	30.3
245.8	28.2
246	25.7
246.2	25.5
246.4	26.3
246.6	28
246.8	29.7
247	32.6
247.2	32.1
247.4	32.6
247.6	30.3
247.8	27.3
248	25.9
248.2	25.7
248.4	27.3
248.6	29.6
248.8	32.1
249	32.8
249.2	32.1
249.4	32.2
249.6	28.1
249.8	26.5
250	25.5
250.2	26.5
250.4	27.3
250.6	27.8
250.8	30.3
251	32.1
251.2	32.9
251.4	32.6
251.6	29.8
251.8	26.7
252	25.9
252.2	27.1
252.4	28
252.6	29.4
252.8	32.1
253	32.1
253.2	32.6
253.4	30.4
253.6	28.2
253.8	26.5
254	25.5
254.2	26.3
254.4	28.2
254.6	29.7
254.8	32
255	32.1
255.2	32.1
255.4	32.1
255.6	30.2
255.8	26.7
256	25.1
256.2	26.7
256.4	28
256.6	29.4
256.8	32.6
257	32.1
257.2	32.1
257.4	30.4
257.6	28
257.8	25.1
258	25.7
258.2	27.3
258.4	29.6
258.6	30.3
258.8	32.6
259	32.1
259.2	32.1
259.4	30.3
259.6	27.9
259.8	26.3
260	25.9
260.2	27.1
260.4	28
260.6	29.7
260.8	32.1
261	32.6
261.2	32.2
261.4	30.2
261.6	28
261.8	25.9
262	25.9
262.2	27.3
262.4	28.9
262.6	32.1
262.8	32.6
263	32.1
263.2	32
263.4	29.6
263.6	28.1
263.8	25.9
264	25.1
264.2	25.9
264.4	28.6
264.6	30.8
264.8	32.1
265	32.1
265.2	32.1
265.4	29.7
265.6	27.8
265.8	25.9
266	26.5
266.2	27.3
266.4	29.6
266.6	32.2
266.8	32.1
267	32.6
267.2	30.8
267.4	28.9
267.6	26.7
267.8	25.5
268	26.3
268.2	27.3
268.4	29.6
268.6	32.1
268.8	32.1
269	32.6
269.2	32.1
269.4	29.8
269.6	27.3
269.8	26.3
270	26.5
270.2	28.2
270.4	29.7
270.6	32.2
270.8	32.1
271	32.6
271.2	30.4
271.4	28.1
271.6	26.3
271.8	25.7
272	26.7
272.2	28.1
272.4	30.4
272.6	32.1
272.8	32.6
273	32.6
273.2	32.2
273.4	28
273.6	25.9
273.8	25.7
274	26.7
274.2	28.1
274.4	30.2
274.6	32.6
274.8	32.6
275	32.1
275.2	29.8
275.4	27.7
275.6	26.3
275.8	25.9
276	27.8
276.2	29
276.4	32.1
276.6	32.6
276.8	32.6
277	32.1
277.2	29.7
277.4	27.3
277.6	25.9
277.8	25.1
278	26.3
278.2	28.8
278.4	30.8
278.6	32.1
278.8	32.6
279	30.4
279.2	29.7
279.4	28.1
279.6	26.5
279.8	26.7
280	27.3
280.2	29.4
280.4	32.2
280.6	32.1
280.8	32.1
281	32.2
281.2	29
281.4	26.5
281.6	25.7
281.8	26.3
282	26.7
282.2	28.8
282.4	32.2
282.6	32.6
282.8	32.1
283	32
283.2	28.9
283.4	27.1
283.6	26.3
283.8	26.7
284	28.8
284.2	30.3
284.4	32.2
284.6	32.6
284.8	32.1
285	29.8
285.2	28.1
285.4	26.5
285.6	25.9
285.8	26.7
286	27.3
286.2	29.8
286.4	32.6
286.6	33
286.8	32.1
287	30.3
287.2	28.2
287.4	26.7
287.6	26.5
287.8	26.7
288	28
288.2	32
288.4	32.6
288.6	32.6
288.8	32.2
289	28.9
289.2	27.8
289.4	27.1
289.6	25.9
289.8	27.1
290	28.8
290.2	30.3
290.4	32.1
290.6	32.1
290.8	32.1
291	30.8
291.2	27.8
291.4	25.7
291.6	25.5
291.8	26.7
292	29.4
292.2	30.4
292.4	32.6
292.6	32.2
292.8	30.8
293	29.8
293.2	27.3
293.4	26.5
293.6	27.1
293.8	27.8
294	29.6
294.2	32
294.4	32.1
294.6	32.1
294.8	32.1
295	30.2
295.2	27.3
295.4	25.9
295.6	25.9
295.8	26.7
296	28.8
296.2	30.4
296.4	32.1
296.6	32.1
296.8	32.2
297	29
297.2	27.3
297.4	26.7
297.6	27.3
297.8	27.8
298	30.2
298.2	32.1
298.4	32.1
298.6	32.6
298.8	30.2
299	28.1
299.2	26.7
299.4	26.7
299.6	25.5
299.8	26.7
300	29.8
300.2	32.1
300.4	33
300.6	32.1
300.8	30.8
301	28.7
301.2	26.3
301.4	25.9
301.6	27.1
301.8	28.6
302	30.4
302.2	32.1
302.4	32.6
302.6	32.2
302.8	29.6
303	28
303.2	26.5
303.4	26.3
303.6	27.3
303.8	28.1
304	29.8
304.2	32.1
304.4	32.8
304.6	32.6
304.8	30.8
305	28.8
305.2	25.9
305.4	25.9
305.6	26.7
305.8	28
306	30.4
306.2	32.6
306.4	32.1
306.6	30.8
306.8	29.4
307	27.3
307.2	25.9
307.4	26.3
307.6	28.2
307.8	29.7
308	32.1
308.2	32.1
308.4	32.1
308.6	32.2
308.8	30.4
309	28
309.2	25.9
309.4	25.7
309.6	26.5
309.8	28.8
310	32.2
310.2	32.6
310.4	32.1
310.6	30.4
310.8	28.9
311	27.3
311.2	25.9
311.4	27.1
311.6	28.8
311.8	30.8
312	32.6
312.2	32.1
312.4	32.2
312.6	30.4
312.8	28.9
313	26.7
313.2	26.3
313.4	26.5
313.6	27.3
313.8	28.9
314	32.2
314.2	32.6
314.4	32.6
314.6	32
314.8	28.6
315	26.7
315.2	26.5
315.4	27.1
315.6	28.1
315.8	30.2
316	32.1
316.2	32.8
316.4	32.2
316.6	29
316.8	27.8
317	26.7
317.2	26.3
317.4	26.5
317.6	27.7
317.8	30.3
318	32.6
318.2	32.6
318.4	32.1
318.6	30.8
318.8	29.4
319	26.7
319.2	26.3
319.4	26.9
319.6	28.6
319.8	32
320	32.6
320.2	32.1
320.4	30.3
320.6	29.6
320.8	27.8
321	25.9
321.2	25.9
321.4	27.8
321.6	29.6
321.8	32.2
322	32.1
322.2	32.6
322.4	32.1
322.6	30.3
322.8	27.8
323	25.9
323.2	26.3
323.4	27.3
323.6	29
323.8	30.4
324	32.1
324.2	32.1
324.4	30.8
324.6	29.8
324.8	27.3
325	25.9
325.2	26.7
325.4	28.2
325.6	30.2
325.8	32.1
326	32.1
326.2	32.1
326.4	30.3
326.6	28.9
326.8	27.3
327	26.3
327.2	26.3
327.4	27.1
327.6	28.9
327.8	32.1
328	32.1
328.2	32
328.4	30.8
328.6	28.9
328.8	27.8
329	26.7
329.2	26.7
329.4	28.1
329.6	30.4
329.8	32.6
330	32.6
330.2	32.2
330.4	29.7
330.6	28.1
330.8	27.1
331	25.9
331.2	25.9
331.4	28.2
331.6	29.7
331.8	32.1
332	32.6
332.2	32.6
332.4	30.3
332.6	29
332.8	27.3
333	26.5
333.2	27.3
333.4	28.8
333.6	30.3
333.8	32.1
334	32.1
334.2	32.2
334.4	28.9
334.6	28
334.8	26.5
335	26.5
335.2	26.9
335.4	28.1
335.6	32.2
335.8	32.8
336	32.1
336.2	32
336.4	29.6
336.6	28.2
336.8	27.3
337	26.3
337.2	27.3
337.4	28.9
337.6	30.4
337.8	32.1
338	32.2
338.2	30.4
338.4	29
338.6	28
338.8	25.9
339	26.5
339.2	27.3
339.4	29.6
339.6	32.6
339.8	32.6
340	32.6
340.2	32
340.4	29.6
340.6	26.7
340.8	25.9
341	26.3
341.2	27.3
341.4	29.4
341.6	32.2
341.8	32.6
342	32.2
342.2	29.6
342.4	28.6
342.6	28.1
342.8	26.5
343	26.5
343.2	27.8
343.4	30.2
343.6	32.6
343.8	32.6
344	32.2
344.2	30.2
344.4	28.8
344.6	27.1
344.8	26.3
345	25.9
345.2	27.3
345.4	29.8
345.6	32.6
345.8	32.1
346	32.1
346.2	29.7
346.4	28.2
346.6	28
346.8	27.3
347	27.3
347.2	28.8
347.4	30.3
347.6	32.6
347.8	32.6
348	30.3
348.2	28.9
348.4	28
348.6	27.1
348.8	25.9
349	26.3
349.2	28.1
349.4	30.3
349.6	32.1
349.8	32.1
350	32.1
350.2	29
350.4	27.8
350.6	27.3
350.8	27.3
351	27.3
351.2	29
351.4	32
351.6	32.1
351.8	32.2
352	29.8
352.2	28.6
352.4	27.3
352.6	26.9
352.8	26.7
353	27.1
353.2	28.5
353.4	32
353.6	32.6
353.8	32.1
354	32.2
354.2	29.8
354.4	27.3
354.6	25.9
354.8	26.7
355	28.2
355.2	29.7
355.4	30.8
355.6	32
355.8	32
356	30.2
356.2	28.9
356.4	27.1
356.6	25.9
356.8	26.7
357	28.1
357.2	30.2
357.4	32.1
357.6	32.1
357.8	32.1
358	32
358.2	29
358.4	27.1
358.6	25.9
358.8	26.5
359	27.3
359.2	28.9
359.4	32.1
359.6	32.1
359.8	32.1
360	29.6
360.2	28.1
360.4	27.3
360.6	28
360.8	27.9
361	28.8
361.2	30.4
361.4	32.6
361.6	32.1
361.8	32
362	29.4
362.2	29
362.4	27.1
362.6	25.9
362.8	26.3
363	27.3
363.2	30.4
363.4	32.1
363.6	32.1
363.8	32.1
364	30.4
364.2	28
364.4	26.7
364.6	26.7
364.8	27.8
365	29.6
365.2	32
365.4	32.1
365.6	32.2
365.8	30.3
366	28.8
366.2	27.1
366.4	26.7
366.6	26.7
366.8	27.3
367	28.6
367.2	30.3
367.4	32.1
367.6	32.1
367.8	32.2
368	29
368.2	27.3
368.4	27.1
368.6	27.1
368.8	27.8
369	28.9
369.2	30.8
369.4	32.1
369.6	32.1
369.8	29.7
370	28.2
370.2	26.5
370.4	26.7
370.6	27.1
370.8	28
371	29.7
371.2	32.6
371.4	32.1
371.6	32.1
371.8	30.8
372	29.8
372.2	27.8
372.4	25.9
372.6	25.9
372.8	27.3
373	30.4
373.2	32.6
373.4	32.1
373.6	30.8
373.8	29.7
374	28.1
374.2	27.1
374.4	26.3
374.6	27.3
374.8	29
375	30.8
375.2	32.2
375.4	32.1
375.6	32.2
375.8	29.7
376	28.2
376.2	26.5
376.4	26.7
376.6	26.9
