145.6	32
145.8	29.4
146	28.9
146.2	32.1
146.4	32.6
146.6	29.7
146.8	28.9
147	29.8
147.2	32.6
147.4	33
147.6	32.1
147.8	28.6
148	29.6
148.2	29.8
148.4	32.6
148.6	32.4
148.8	30.2
149	28.5
149.2	30.4
149.4	32.1
149.6	32.9
149.8	30.2
150	27.8
150.2	28.1
150.4	32.1
150.6	33
150.8	29.7
151	28.8
151.2	32.1
151.4	32.1
151.6	32.1
151.8	29
152	29.6
152.2	32.2
152.4	32.6
152.6	29.8
152.8	28.2
153	30.8
153.2	33.6
153.4	32.1
153.6	29.6
153.8	27.3
154	32.6
154.2	32.1
154.4	32.1
154.6	28.5
154.8	27.3
155	32.1
155.2	33.6
155.4	32.6
155.6	29.6
155.8	28.9
156	30.4
156.2	32.1
156.4	32.1
156.6	29
156.8	29.7
157	29.8
157.2	32.6
157.4	32.1
157.6	32.1
157.8	32
158	29.8
158.2	30.3
158.4	32.1
158.6	30.8
158.8	30.2
159	32.6
159.2	32
159.4	32.2
159.6	32
159.8	32.1
160	32.6
160.2	29.7
160.4	29.4
160.6	29.7
160.8	32.1
161	32.6
161.2	32.6
161.4	30.2
161.6	28.8
161.8	30.4
162	32.1
162.2	32.6
162.4	29.6
162.6	28.1
162.8	29.7
163	32.6
163.2	33.4
163.4	32.6
163.6	27.8
163.8	28.8
164	30.2
164.2	32.6
164.4	30.4
164.6	28.9
164.8	32.2
165	32.1
165.2	32.1
165.4	30.4
165.6	29.7
165.8	32.2
166	32.2
166.2	30.4
166.4	29.4
166.6	30.3
166.8	32.4
167	32.6
167.2	30.8
167.4	32
167.6	32.6
167.8	32.2
168	30.6
168.2	28.9
168.4	29.6
168.6	29.7
168.8	32.2
169	32.9
169.2	32.6
169.4	30.2
169.6	29
169.8	30.8
170	32.8
170.2	32.6
170.4	28.1
170.6	27.9
170.8	32.2
171	34
171.2	32.1
171.4	28.9
171.6	27.2
171.8	30.2
172	32.6
172.2	32.6
172.4	28.1
172.6	28.1
172.8	32.1
173	32.6
173.2	32.9
173.4	29.4
173.6	28.1
173.8	29.7
174	32.1
174.2	33
174.4	30.3
174.6	29
174.8	30.4
175	32.6
175.2	32.6
175.4	29.8
175.6	29.4
175.8	30.4
176	32.6
176.2	32.6
176.4	29.4
176.6	29.7
176.8	32.6
177	32.1
177.2	32
177.4	29.6
177.6	29.8
177.8	32.2
178	32.2
178.2	29.5
178.4	29.4
178.6	29.7
178.8	32.1
179	33.4
179.2	32.6
179.4	29.6
179.6	28.9
179.8	29.8
180	32.1
180.2	32.6
180.4	28.6
180.6	30.4
180.8	32.4
181	32.6
181.2	32.6
181.4	29.7
181.6	29.4
181.8	30.4
182	32.1
182.2	32.1
182.4	29.6
182.6	29.7
182.8	32.2
183	32.1
183.2	32.6
183.4	30.3
183.6	29.7
183.8	30.8
184	32.1
184.2	30.8
184.4	29.4
184.6	29.6
184.8	32.1
185	32.1
185.2	32.2
185.4	29
185.6	29
185.8	32.6
186	32.1
186.2	29.8
186.4	27.3
186.6	29.7
186.8	33.7
187	33.8
187.2	32
187.4	27.3
187.6	28.2
187.8	32.1
188	33.4
188.2	30.3
188.4	26.9
188.6	28.9
188.8	33.6
189	34.5
189.2	32.2
189.4	27.1
189.6	28.1
189.8	32.1
190	33.4
190.2	32.1
190.4	28.8
190.6	30.8
190.8	32.6
191	32.1
191.2	32.6
191.4	30.4
191.6	29.6
191.8	30.2
192	30.3
192.2	32.2
192.4	29.8
192.6	30.2
192.8	32.2
193	32.1
193.2	32.1
193.4	29.8
193.6	29.6
193.8	30.4
194	32.6
194.2	30.2
194.4	29.4
194.6	30.8
194.8	32.1
195	32.1
195.2	32.6
195.4	29.8
195.6	29
195.8	32.2
196	30.3
196.2	30.2
196.4	30.8
196.6	30.4
196.8	32.1
197	32.6
197.2	32.1
197.4	30.3
197.6	28.9
197.8	32.2
198	32.1
198.2	32.1
198.4	30.4
198.6	30.2
198.8	30.3
199	32.1
199.2	32.1
199.4	30.4
199.6	29
199.8	29
200	32
200.2	32.1
200.4	32.1
200.6	30.4
200.8	30.4
201	32.2
201.2	32.6
201.4	30.2
201.6	29.4
201.8	29.7
202	32.2
202.2	30.4
202.4	32
202.6	32.4
202.8	32.1
203	32.6
203.2	29.8
203.4	28.8
203.6	29.8
203.8	32.1
204	32
204.2	29.7
204.4	29.4
204.6	32.1
204.8	32.9
205	32.1
205.2	30.2
205.4	28.1
205.6	30.8
205.8	32.1
206	32.6
206.2	30.2
206.4	30.3
206.6	30.3
206.8	32.1
207	32.6
207.2	32.2
207.4	29.7
207.6	28.9
207.8	29.6
208	32.6
208.2	32.6
208.4	32.1
208.6	29.7
208.8	29.8
209	32.2
209.2	32.1
209.4	30.8
209.6	29
209.8	29
210	32.6
210.2	32.1
210.4	32
210.6	30.4
210.8	30.8
211	32.1
211.2	32.6
211.4	30.4
211.6	29.8
211.8	32.6
212	30.4
212.2	30.5
212.4	32
212.6	32.1
212.8	32.4
213	32
213.2	30.4
213.4	28.1
213.6	32
213.8	32.1
214	32.1
214.2	32.2
214.4	29.4
214.6	32.2
214.8	32.1
215	32.6
215.2	30.3
215.4	29.7
215.6	28.8
215.8	29.8
216	32.6
216.2	32.1
216.4	32.1
216.6	30.3
216.8	29.4
217	32
217.2	32.8
217.4	30.3
217.6	28.1
217.8	28.1
218	30.3
218.2	32.1
218.4	32.1
218.6	30.8
218.8	29.8
219	32.6
219.2	32.6
219.4	30.2
219.6	29.4
219.8	30.2
220	30.5
220.2	32
220.4	32.1
220.6	32.2
220.8	32.1
221	32.1
221.2	30.2
221.4	28.9
221.6	30.2
221.8	32.1
222	30.3
222.2	29.8
222.4	32.2
222.6	32.2
222.8	32.1
223	30.3
223.2	29.7
223.4	30.2
223.6	30.4
223.8	30.3
224	30.8
224.2	32.1
224.4	32.2
224.6	30.4
224.8	29.7
225	32.6
225.2	32.6
225.4	32
225.6	28.8
225.8	28.9
226	32.1
226.2	32.1
226.4	32.1
226.6	30.4
226.8	29.6
227	30.2
227.2	32.1
227.4	30.4
227.6	29.8
227.8	29.7
228	29.7
228.2	32.1
228.4	32.2
228.6	32.4
228.8	32.1
229	32.1
229.2	29.6
229.4	28.8
229.6	32.1
229.8	32.1
230	32.6
230.2	30.8
230.4	29.6
230.6	32.2
230.8	32.6
231	32.6
231.2	30.4
231.4	27.3
231.6	28.8
231.8	32.6
232	32.1
232.2	32.6
232.4	28.8
232.6	29.7
232.8	32.1
233	32.1
233.2	30.2
233.4	29.4
233.6	29.4
233.8	30.2
234	32.1
234.2	32.1
234.4	32.1
234.6	29.6
234.8	30.8
235	32.2
235.2	32.6
235.4	30.3
235.6	29.4
235.8	29.6
236	32.2
236.2	32.1
236.4	32.1
236.6	32.6
236.8	30.3
237	32
237.2	29.6
237.4	30.2
237.6	32.1
237.8	30.8
238	32
238.2	30.3
238.4	32
238.6	32.2
238.8	32.1
239	30.3
239.2	29.6
239.4	29.6
239.6	30.8
239.8	32.1
240	32
240.2	32.1
240.4	30.4
240.6	32.2
240.8	30.3
241	30.2
241.2	32.1
241.4	30.4
241.6	29
241.8	29.6
242	32.6
242.2	33
242.4	32.2
242.6	29.4
242.8	28.9
243	32.6
243.2	32.1
243.4	30.8
243.6	30.2
243.8	29.8
244	32.1
244.2	32
244.4	32.1
244.6	32.6
244.8	32
245	29.6
245.2	29.6
245.4	30.3
245.6	32.6
245.8	32
246	32
246.2	29.6
246.4	32.6
246.6	32.1
246.8	32.1
247	30.3
247.2	27.1
247.4	29.8
247.6	32.6
247.8	33
248	30.8
248.2	28.1
248.4	29.8
248.6	32.1
248.8	32.1
249	32.2
249.2	28.1
249.4	29.4
249.6	32.1
249.8	32.6
250	32.1
250.2	30.3
250.4	29.8
250.6	29.8
250.8	32.6
251	32
251.2	30.8
251.4	29.7
251.6	30.4
251.8	30.8
252	32.1
252.2	32.1
252.4	32.6
252.6	29.8
252.8	29.7
253	30.2
253.2	32
253.4	30.8
253.6	30.3
253.8	30.3
254	32
254.2	32.1
254.4	32.6
254.6	32.1
254.8	32
255	29.7
255.2	29.4
255.4	30.2
255.6	32
255.8	32.6
256	32.1
256.2	32
256.4	29.4
256.6	32.1
256.8	32.1
257	32.4
257.2	30.2
257.4	29
257.6	29.6
257.8	32.6
258	32.1
258.2	32.4
258.4	30.2
258.6	30.3
258.8	30.5
259	32
259.2	30.3
259.4	30.2
259.6	29.4
259.8	30.4
260	32.2
260.2	32.6
260.4	32.1
260.6	30.8
260.8	30.8
261	29.8
261.2	29.8
261.4	32.1
261.6	32.6
261.8	30.3
262	29.4
262.2	30.8
262.4	32.6
262.6	32.1
262.8	29.4
263	27.7
263.2	29.8
263.4	32.1
263.6	32.1
263.8	30.4
264	29.8
264.2	29.7
264.4	32.6
264.6	32.4
264.8	29.8
265	29.8
265.2	29.7
265.4	30.3
265.6	32.2
265.8	32.1
266	32.1
266.2	32
266.4	30.2
266.6	32
266.8	30.2
267	30.4
267.2	30.8
267.4	29.7
267.6	30.2
267.8	32.2
268	32.1
268.2	32.6
268.4	32.6
268.6	30.8
268.8	28.9
269	30.8
269.2	30.8
269.4	32.1
269.6	30.2
269.8	30.4
270	32
270.2	32.1
270.4	32.1
270.6	30.3
270.8	29.6
271	29.7
271.2	30.4
271.4	30.8
271.6	32.2
271.8	32.6
272	30.8
272.2	30.4
272.4	30.8
272.6	32.1
272.8	32
273	30.2
273.2	29.8
273.4	32.2
273.6	30.4
273.8	30.3
274	32.6
274.2	32.2
274.4	30.4
274.6	29.4
274.8	30.8
275	32.6
275.2	32.2
275.4	29.4
275.6	29.7
275.8	32.1
276	32.1
276.2	32.2
276.4	30.4
276.6	30.2
276.8	30.4
277	30.8
277.2	32
277.4	32
277.6	32
277.8	30.2
278	32.2
278.2	32.1
278.4	32.1
278.6	30.2
278.8	28.1
279	29.6
279.2	32.6
279.4	32.4
279.6	32.1
279.8	29.6
280	29.6
280.2	32.1
280.4	32.1
280.6	29.6
280.8	28.8
281	29.7
281.2	32.1
281.4	32
281.6	30.4
281.8	29.6
282	32.6
282.2	32.6
282.4	32
282.6	28.1
282.8	29.4
283	32.1
283.2	32.4
283.4	29.8
283.6	29.8
283.8	29.7
284	32.1
284.2	32.6
284.4	30.8
284.6	28.1
284.8	29.4
285	32
285.2	32.1
285.4	32.2
285.6	29.4
285.8	30.3
286	32.6
286.2	32.6
286.4	32.6
286.6	29.7
286.8	29.4
287	29.8
287.2	32.6
287.4	32.6
287.6	30.8
287.8	30.4
288	32
288.2	32.4
288.4	32.2
288.6	30.4
288.8	29.8
289	29.7
289.2	30.8
289.4	32.2
289.6	32.1
289.8	30.8
290	30.6
290.2	32.6
290.4	30.4
290.6	30.4
290.8	30.3
291	30.2
291.2	32.2
291.4	30.8
291.6	29.7
291.8	32
292	32.1
292.2	32.6
292.4	29.6
292.6	28.9
292.8	32
293	32.1
293.2	32
293.4	30.2
293.6	30.4
293.8	32.6
294	32.1
294.2	32.1
294.4	30.2
294.6	28.8
294.8	28.9
295	32.2
295.2	32.1
295.4	30.3
295.6	29.6
295.8	29.8
296	32.1
296.2	32.1
296.4	30.3
296.6	27.8
296.8	28.9
297	32.1
297.2	32.1
297.4	29.8
297.6	29
297.8	30.2
298	33
298.2	32.6
298.4	29.4
298.6	27.3
298.8	30.8
299	32.6
299.2	32.4
299.4	28.9
299.6	28.2
299.8	32.1
300	33.2
300.2	32.6
300.4	28.8
300.6	29.6
300.8	32.2
301	32.1
301.2	32.1
301.4	29.7
301.6	29.4
301.8	32.2
302	32.1
302.2	32.6
302.4	29.6
302.6	28.1
302.8	30.2
303	32.6
303.2	32
303.4	32
303.6	30.2
303.8	30.3
304	32.6
304.2	32.2
304.4	32.2
304.6	29.7
304.8	29.6
305	29.8
305.2	32.1
305.4	32.1
305.6	32.2
305.8	29.4
306	30.2
306.2	32.1
306.4	32.4
306.6	30.2
306.8	29.6
307	30.2
307.2	32.1
307.4	32.1
307.6	32.4
307.8	32
308	32
308.2	32.4
308.4	30.4
308.6	29.7
308.8	30.2
309	32
309.2	30.8
309.4	29.7
309.6	29.8
309.8	32.6
310	32.1
310.2	32.2
310.4	28.2
310.6	28.6
310.8	32.1
311	32.1
311.2	30.4
311.4	29.4
311.6	30.4
311.8	32.8
312	32.1
312.2	30.4
312.4	28.7
312.6	29.4
312.8	32.6
313	32.1
313.2	30.3
313.4	29.6
313.6	29.6
313.8	32.1
314	32.1
314.2	30.4
314.4	28.6
314.6	29.7
314.8	32.1
315	32.6
315.2	30.2
315.4	29.6
315.6	30.8
315.8	32.1
316	32.1
316.2	29.8
316.4	28.8
316.6	30.8
316.8	32.1
317	32.2
317.2	29.8
317.4	29.7
317.6	32.1
317.8	32.1
318	32.6
318.2	29.6
318.4	28.9
318.6	30.4
318.8	30.3
319	32.1
319.2	32
319.4	32.2
319.6	30.3
319.8	32.1
320	32.6
320.2	30.4
320.4	29.6
320.6	28.8
320.8	32.2
321	32.1
321.2	32.1
321.4	30.3
321.6	32.2
321.8	30.3
322	30.8
322.2	32.2
322.4	30.8
322.6	30.2
322.8	29.8
323	30.2
323.2	32.6
323.4	32.2
323.6	32.1
323.8	29.7
324	30.6
324.2	32.2
324.4	30.4
324.6	30.5
324.8	30.4
325	32.2
325.2	30.4
325.4	30.3
325.6	32.6
325.8	32.4
326	32
326.2	28.6
326.4	30.2
326.6	32.2
326.8	32.6
327	32.1
327.2	29.4
327.4	29.7
327.6	32.1
327.8	32.6
328	30.3
328.2	28.8
328.4	28.9
328.6	32.1
328.8	32.1
329	32.2
329.2	29.8
329.4	30.2
329.6	32.6
329.8	32.6
330	30.8
330.2	28.9
330.4	29.6
330.6	30.8
330.8	32.1
331	30.3
331.2	29.7
331.4	30.2
331.6	32.1
331.8	32.1
332	29.7
332.2	28.8
332.4	30.4
332.6	32.1
332.8	32.2
333	29.7
333.2	29.6
333.4	32.4
333.6	32.1
333.8	32.6
334	29.4
334.2	29.4
334.4	30.2
334.6	32
334.8	32
335	30.2
335.2	29.7
335.4	32
335.6	32.6
335.8	32.1
336	32
336.2	29.4
336.4	29.8
336.6	30.3
336.8	32.2
337	32.1
337.2	32
337.4	30.3
337.6	32
337.8	30.3
338	32.2
338.2	30.4
338.4	29.7
338.6	30.4
338.8	32
339	32.6
339.2	30.8
339.4	30.8
339.6	32
339.8	32
340	30.2
340.2	30.2
340.4	32
340.6	32
340.8	29.8
341	29.7
341.2	32
341.4	32.1
341.6	32.1
341.8	30.4
342	29.7
342.2	29.4
342.4	30.8
342.6	32.2
342.8	32
343	30.4
343.2	30.2
343.4	32.6
343.6	32.6
343.8	32.2
344	28.9
344.2	28.8
344.4	30.8
344.6	32.1
344.8	32.1
345	29.6
345.2	30.4
345.4	32.1
345.6	32.1
345.8	32.2
346	29.6
346.2	29.6
346.4	30.3
346.6	32
346.8	30.3
347	30.4
347.2	32.1
347.4	32.6
347.6	32.1
347.8	29.8
348	29.6
348.2	30.8
348.4	32.6
348.6	30.8
348.8	29.4
349	29.6
349.2	32.2
349.4	32.8
349.6	32.1
349.8	29.6
350	28.1
350.2	30.3
350.4	32.1
350.6	32.1
350.8	29.6
351	29.6
351.2	32.1
351.4	32.6
351.6	32.2
351.8	28.9
352	29.8
352.2	30.4
352.4	30.3
352.6	30.4
352.8	30.3
353	32.6
353.2	32.2
353.4	30.2
353.6	32.1
353.8	32.1
354	32.2
354.2	29.6
354.4	29.8
354.6	32
354.8	32.1
355	32.6
355.2	32
355.4	32.1
355.6	30.3
355.8	30.8
356	30.4
356.2	30.4
356.4	30.4
356.6	30.3
356.8	32.1
357	32.2
357.2	32
357.4	32
357.6	32.2
357.8	30.4
358	29.5
358.2	30.8
358.4	32.2
358.6	32
358.8	30.4
359	29.8
359.2	32.2
359.4	32.1
359.6	32.1
359.8	30.2
360	28.6
360.2	30.2
360.4	32.2
360.6	32.1
360.8	30.3
361	29.8
361.2	32.1
361.4	32.6
361.6	30.8
361.8	29.4
362	29.8
362.2	32.2
362.4	30.8
362.6	30.2
362.8	29.8
363	32.6
363.2	32.1
363.4	32
363.6	29.4
363.8	29.4
364	32
364.2	32.1
364.4	32.1
364.6	29.6
364.8	29.8
365	32.2
365.2	32.1
365.4	32.4
365.6	29.8
365.8	28.2
366	30.4
366.2	32.1
366.4	32.2
366.6	29.7
366.8	29.4
367	32.1
367.2	32.6
367.4	32.1
367.6	29.7
367.8	29.6
368	29.8
368.2	30.3
368.4	30.3
368.6	32
368.8	30.8
369	30.8
369.2	32
369.4	32.2
369.6	32.1
369.8	30.4
370	30.2
370.2	29.4
370.4	30.3
370.6	32.1
370.8	32.1
371	32.2
371.2	29.8
371.4	30.4
371.6	32.6
371.8	32
372	30.2
372.2	30.4
372.4	30.4
372.6	32.2
372.8	32
373	30.3
373.2	32.1
373.4	32
373.6	30.4
373.8	29.4
374	30.4
374.2	32.1
374.4	30.8
374.6	30.2
374.8	29.7
375	32
375.2	32.4
375.4	32.6
375.6	30.8
375.8	29.4
376	29.7
376.2	32
376.4	32.1
376.6	32.2
376.8	30.4
377	30.8
377.2	32.1
